id,song_title,artists,year
852211,beautiful (glimpse of heaven),dj shah meets jan johnston,0
556847,mañana me voy,lagarto amarillo,2004
759996,ghosts,manuel zuri,0
195527,beautiful vibrations ( funk shuis beat boutique mix ),kb,0
121696,for the finding,kris gruen,0
309072,midnight circus,elvenking,2004
77108,secret combination (nightingale mix),the man behind c.,0
332106,horse feathers,the pope,0
292313,subhuman,trey smith,0
880847,its okay,modern english,0
886502,snow,the pernice brothers,0
18163,momma,shadiya,0
353651,10_ 9_ 8_ 7_ 6_ 5_ 4,bucks fizz,1983
925564,die hard,choclair,1999
720189,hand of man,country joe & the fish,1970
127742,the unshockable,maximo park,2007
201095,prime time,don mclean,1977
468090,better (instrumental),asheru and blue black of the unspoken heard,0
679835,the foot chase,paul buckmaster,0
930639,mojo theme,the bongo man,0
619124,mundo animal,mamonas assassinas,1995
382970,ever after (inst.),cupid,0
906012,raga durga,amjad ali khan,2006
434932,your crowbar_ so far,fiona apple,2006
862851,gudi diop,wasis diop / wasis diop,2008
501193,the river path to mt jade,a grave with no name,2009
50695,loud & clear (featuring defari_ king t & butch cassidy),xzibit,2000
577831,obligado,kinito méndez,0
657186,best of both worlds (prev unreleased studio),the selecter,0
823378,não pode acabar,joão portugal,0
504357,pensieri,giusy ferreri,2008
193871,how do you leave the one you love?,katherine jenkins,2007
635283,words into action,jermaine jackson,1990
519288,have yourself a merry little christmas,bebo norman,2007
802528,i don't know how to love him (from the musical jesus christ superstar),barbara dickson,1987
715950,uncut funk,keith leblanc,1998
939594,wake up,hilary duff,2005
813690,down on my knees,ayo,2006
818444,strays,the sleeping years,0
173948,denise (lp version),chico hamilton,0
594115,el fantasma de elvis,loquillo y los trogloditas,0
181894,me beside you,neil diamond,1986
551996,apocalypse now,cro-mags,1992
265779,ain't me babe,el guisante mágico,0
117135,lafrik ka kryé mwen (feat. cyril mabingo),soft,0
304210,drunk on radiation (freestyle),lady sovereign,2006
321172,waiting for the rain (instrumental),abigail williams,0
561355,no me vuelvo a enamorar,los titanes,1997
721745,long distance,janice,2005
461588,the universe is drifting apart,the scottish enlightenment,2007
233814,sonic,phonat,0
60125,blues got me again,charles musselwhite,1991
475293,open the door to you heart,j. j. barnes,0
134005,celestial deconstruction,1349,2005
499327,liebe kommt aus dem herzen (mdv club mix vocal),urbanize feat. mona cohen,0
751725,besrodna nevesta,the bulgarian state radio & television female vocal choir,0
884469,you'll never know,kingdom come,1991
514333,when a prince of a fella meets a cinderella,the andrews sisters,2005
352935,kata,hazami,0
777519,come and get it,98º,1997
529752,crossing the edge,tea for two,0
429417,nostalgie,jade,0
895981,blue planet,bluebear project,0
116410,different kind of cowboy (album version),ray scott,0
567184,unto you (psalms album version),shane barnard/shane everett,1999
287541,other lines,golfclvb,0
776095,battle hymn,manowar,1981
326828,de temps en temps,grégory lemarchal,2007
289115,i wanna do the do,bobby rush,1999
458754,world in love,spencer & hill,2008
752792,wohlauf in gottes schöne welt,heino,0
127773,make believe,dave holland_ chris potter_ robin eubanks_ steve nelson_ billy kilson,0
583821,idle dragon (adrian sherwood mix),audio active,0
183239,perfect four four,polly paulusma,2004
275090,song of the moth,tarwater,2000
755160,jaded,walls of jericho,2004
531808,don´t forget me,hella donna,0
8502,g.o.d.,cosmic psychos,0
851527,alienjazz (street mixv),joy kitikonti & david rott,0
177866,lacrime dalla luna,gianluca grignani,2002
90558,saturday night,macc lads,0
314737,fall,the psychedelic furs,1980
526882,tanz den tanz,die türen,2007
113924,when love takes over (candlelight mix),airi l,0
71000,popay runner (world),robert mirabal,0
642822,polly woddle doo,the skillet-lickers,0
458075,def jam in the motherland,ll cool j,1989
665762,drops,fernando chuí,0
749771,part two,leo kottke,1981
593876,carbonized eyesockets,carcass,2008
514378,ten instrumental,five deez,0
588509,on the verge,albert lee and hogan's heroes,0
283017,beauty of sound,passenger 75,0
902022,save me (explicit album version),staind,2008
266816,i'm just an average guy,latin breed,0
396897,let it rain,amanda marshall,1995
590730,the ties that bind,brook benton,1961
181324,flame,alphaville,1997
808546,shaped by the sound,destruments,0
444571,can't stop,girl talk,0
481846,three days blind,billy sheehan,0
515094,caribbean clipper,glenn miller,1986
599604,soul meets body (rolling stone original),death cab for cutie,0
447095,finding my own way,charlotte church,2004
180373,without love (key-gm-premiere performance plus),stacie orrico,0
162958,offensive lineup,snowgoons,2007
245757,partenaire particulier,partenaire particulier,1985
951765,para siempre,luna city express,2007
840047,run for the roses,dan fogelberg,1981
38346,any man,mad cobra,0
609665,inner circle,veni domine,0
639105,painting a picture,alice cooper,1982
126697,lost in adeline,junction 18,0
568902,rosemary,lenny kravitz,1989
583241,vladivostok,luke doucet,2005
96755,checking out the checkout girl,wazmo nariz,1989
297021,jad main doli charhgi,didar sandhu,0
579512,the turning point,languis,2004
763650,go down fighting,dave evans,0
340380,phaseshift,mad professor,1988
442876,orgullo ser de la cuna,pepe pinto,0
317884,urban legend (megamix),rod lee,0
603207,the fruit of wisdom,decoded feedback,2003
473199,drive by,body count,1994
206715,the tram,zuma,2001
277718,sidonie goes to london(le hammond infierno),sidonie,0
184402,do it again,brian wilson / wendy wilson / carnie wilson,1995
160461,hottie hottie crew,baby cham,0
11980,nothing but music,psycraft,2004
743695,in the air tonight,dr. flash & the joker,0
198249,asian bell,kyle cease,2006
258413,song of evening,magna carta,1973
910312,i am/shades of life,billy gilman,0
186869,no me se rajar,banda sinaloense el recodo de cruz lizarraga,0
861572,dream is destiny,cycle sphere,2006
588478,like him,jim lauderdale/ralph stanley & the clinch mountain boys,0
840983,eyes on me,christopher,2001
631467,the wheels on the bus,larry groce/disneyland children's sing-along chorus,0
22474,take a chance [on romance] (lp version),the j. geils band,1973
914752,raised by wolves,the bloody hollies,0
802524,the ancients,nobuo uematsu,2006
111892,ménage à prom,the god damn doo wop band,0
113232,el juego,qbo,0
726962,heart of steel,at vance,2000
191570,body + soul,jark prongo,2004
923244,e-ticket to fly,bob welch,0
18565,dirty monkey,nobody beats the drum,2010
908944,bobby collins,bobby collins,0
151501,one more time / aerodynamic,daft punk,2007
781652,i've got the feeling,kc and the sunshine band,1979
647157,it's you,sioen,2005
784494,being boring (live),pet shop boys,2000
242343,scythe,angra mainyu,0
922172,intro (feat. diddy & busta rhymes),dj khaled,2010
595289,kickin' with you (soundtrack version),jason mraz,0
398456,ain't no big thing,lsk,0
366352,eternal struggle,clone the fragile,0
13494,tell it to your landlord (shah & glazer),harmonica shah,0
401269,confrontations,organized konfusion,1997
900901,the throwaway,tris mccall,0
443156,string quartet no.1 after leo n. tolstoy's 'the kreutzer sonata'/ii. con moto,juilliard string quartet,0
817421,rabota,juri gagarin,2009
247466,i'm coming home,marvin sease,0
267293,darkside,crazy town,1999
577858,romeo,dolly parton (with billy ray cyrus_ tanya tucker_ mary chapin carpenter_ kathy mattea_ pam tillis),1993
565840,mi jalisco,mariachi sol de mexico,0
668270,fat guy on the plane (lp version),denis leary,0
72702,promise me,axel coon,2007
710290,pot fix,run level zero,2004
305093,the solar sailor,team doyobi,2001
817223,bonus  unde esti (remix),holograf,0
735354,twisted innocence,skyhooks,1978
319591,blue christmas,peter cetera,0
524218,i'm not needed here now,billy dean,0
456793,nocturne in c sharp minor_ op.posth.,mikhail pletnev,0
711772,save me,eye to eye,0
703777,lingerie,cabaret,1992
683618,this time,frolic,0
903733,the daylight and the sun,if thousands,2002
370947,espelho meu,papas da língua,2004
472706,hine ye deli le la,victor démé,0
932573,i mean you,thelonious monk,1983
603459,poet,audience,1995
20182,witchcraft,beherit,1990
301964,underground,aelian,2000
689594,no good can come of this,katatonia,1999
280688,got it made,holly johnson,1989
708518,you don't have to be a prostitute,flight of the conchords,2009
446789,wide,the gap band,0
508518,dead or alive,hanna pakarinen,0
472019,crazy rhythm,coleman hawkins,1995
666335,the teenage order,the fine arts showcase,2009
869556,1973  (album version),james blunt,2007
864686,love (is the answer),the elgins,0
27751,strange times,the black keys,2008
588480,the girl i dream about,gail pettis,0
156962,updraft,christian smith & john selway,0
540043,don't you let me down,peter criss,1978
510315,black bottom stomp,paul lingle,0
919446,engels nachtegaltje,punder_ neeme,0
804547,seconds (explicit) (lp version),sanctity,2007
278794,a correnteza,quarteto jobim morelenbaum,0
781420,tee mitä vaan,keba,0
638261,don cico,wohnout,0
187358,l'anima,tiromancino,2000
285708,i ain't forgot ya,manson family,0
851179,white light,steve fister,0
41251,technocracy,corrosion of conformity,1987
654965,watch out,mouth sewn shut,0
115949,midnight voyage,martin taylor,1999
193604,te vas o te quedas,latin breed,0
722566,täällähän on tanssit,elakelaiset,1997
94489,touch of madness,o,0
84913,i fall in love too easily,chet baker,1956
62221,los amantes,fey,2004
75694,pelham melody,tania maria,0
360881,the curlew,nathan fake,2009
565444,clear & present danger,guce,0
449970,ethiopian version,king tubby & soul syndicate,0
522349,o meu chéri,quim barreiros,0
757964,no gimmick sh*t,guru,0
207162,serve you right,macka b,1996
911079,dentro y fuera 'out and about,los ángeles,0
309252,un adios,el trono de mexico,0
583088,paradox,mccoy tyner quartet,0
515371,caravans,mark foggo,0
778613,2:57,blir,0
415614,s.f.c.b.,george cables,0
48371,something needs to change,close your eyes,0
914208,medley 9,andré van duin,0
508434,hit the road jack,the weather girls,0
778356,boys will be boys,backstreet boys,1996
277296,assim que tem que ser,detonautas,0
112061,last to know,p!nk,2003
524222,man called heroin,my teenage stride,0
202225,the dancer,paolo mojo,0
10308,peace be still (low key-premiere performance plus w/o background vocals),rush of fools,0
583855,lenny,supergrass,1995
27013,t.v. eye (take 3),the stooges,1999
617954,the gift (album),five bolt main,2005
489985,strangeness (composition by percy jones),brand x,0
221347,arch of the aorta,fad gadget,1980
447028,time clock,ramon tapia,0
209293,little eyes,yo la tengo,2003
113686,me casa es su casa,les dales hawerchuk,0
893513,j'ai eu tort,iva,0
609188,clear the tracks,chris thile,0
727542,happy feet,country teasers,0
635911,spurenaufteilung,kapaikos (aka kapajkos),0
849740,yelverton hill (alternate),the inbreds,0
853737,lonesome katy blues,kenny brown,2003
826900,chapter iv: in a fullmoon procession,haggard,2000
473297,christmas time is here (album version),fourplay,1999
25609,el te daba mala vida,los chichos,1982
662962,under this sun,dance with a stranger,0
130324,back to the wall,barry blue,2002
112955,through,electric company,2000
931705,madam butterfly,tavares,2004
838795,perdoname si te hice mal,sergio denis,0
251620,easy life,finger eleven,2007
358617,jeans on,fabrizio faniello,0
896107,knees to the earth,take it back!,2008
519036,streetwise professor,lars frederiksen and the bastards,2004
493230,all your dreams [remastered version],the levellers,0
285122,cops,gtr,0
819811,instinkt,dynamite deluxe,2000
688677,bomba,hari mata hari,0
387663,lady in black,mercyful fate,1994
257406,let's straighten it out,poonanny,0
594590,africans,nneka,2005
828872,duck dance,red dragon,2007
741173,old man on the mountain,p.g. six,2002
719811,tedium rock,viola,0
445685,i warned you: do not make an enemy of me,los campesinos!,2010
138067,just like silk,strata,2004
524885,the naked ape,ian whitcomb,0
699198,imv - the trooper,alex skolnick trio,2004
515750,i'm not afraid,lacuna coil,2009
656234,sorrow,flyleaf,2005
48781,turandot (2008 digital remaster)_ act iii - scene i: nessum dorma!,maria callas/eugenio fernandi/elisabeth schwarzkopf/giuseppe nessi/nicola zaccaria/mario borriello/renato ercolani/piero de palma/giulio mauri/elisabetta fusco/pinuccia perotti/coro del teatro alla scala_ milano/orchestra del teatro alla scala_ milano/tul,0
870057,si veriash,yasmin levy,2007
474842,who are you,eternal,0
946083,closer,goapele,2003
416867,love at the core,run kid run,2008
72107,the kids,pennywise,2005
532734,accentuate the positive,the andrews sisters_ bing crosby,1987
907324,santa fe,fattburger,0
527308,cold and happy,eye 2 eye,0
334994,un giorno così,883,1998
753062,medley - think it over / you've got love,connie francis,0
54650,ouroboros,dax riggs,2007
587945,saving seats (live in chattanooga_ tn - october_ 14 2004),across five aprils,2003
164266,red over white,siouxsie and the banshees,1980
480722,feel the beat,dj magic mike,1992
450412,song 10,as i lay dying,2003
588815,let yourself go (georgetown edit 127 bpm),95 north,0
890160,jordan crossing,mad professor,1993
605865,tab open,sam adams,0
616333,pianokaari,es,2005
31553,empire states,josh joplin,2005
672536,day dream,michal,0
7118,i'm caught up,colonel abrams,1997
565493,&of every strain,beyond the embrace,2004
744169,arguru,deadmau5,2007
138068,humble yourself,mylon lefevre,0
428786,lets say goodbye like we said hello,ernest tubb,0
556657,dance floor modulator,the juan maclean,2006
619598,six-pack summer,phil vassar,2000
544099,private paradise,the pineapple thief,1999
276687,crimewave,crystal castles,2008
795460,lyndaron church,not your average hippy,0
859251,odyle (james pants remix),heloise & the savoir faire,0
723537,for my soul_ when the dark falls into,nightfall,0
390104,cheese and crackers,otis grand,0
75306,sidabrine dykuma,kondencuotas pienas,0
562650,kema,missill,2008
767968,viajante,tremor,0
218116,zap,eric johnson,0
