product_name,num_of_words,total_str_len,avg_word_len,fraction_capitalized,num_of_non-Eng_words,num_of_digits,word(s)_with_uppercase_letters,starts_with_brand,paranthesis,)_in_last_word,\w-\w_end,\w-\w_second,\d_end,contains_year,contains_inch_info,contains_core_info,starts_with_i,concatenated_words,keywords_downstream,is_was_downstream,(_downstream,$_downstream,the_upstream,",_or_._after_string",\w-\w_downstream,label
"Asus Zenbook Prime UX32VD-DB71, but in",6,33,5.5,0.6,1,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
MSI Trident HP Elite,4,17,4.25,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HP Rove 20-K014us is,4,17,4.25,0.6666666666666666,1,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
HP dv6-6013cl,2,12,6.0,1.0,1,5,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0
Apple MacBook Pro,3,15,5.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
Motion Computing LE1700's pen. The system,6,36,6.0,0.75,2,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Lenovo took,2,10,5.0,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acer Aspire V 15,4,13,3.25,1.0,1,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
Intel Core i5-3337U,3,17,5.666666666666667,1.0,1,5,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0
ultraportable with an,3,19,6.333333333333333,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Windows 8.1 Pro,3,13,4.333333333333333,1.0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Fujitsu T5010. It,3,15,5.0,1.0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nvidia GeForce GT 640M discrete,5,27,5.4,0.75,1,3,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
HP Envy 34 Curved All-in-One,5,24,4.8,1.0,2,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
CyberPower FangBook,2,18,9.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
Lenovo ThinkPad,2,14,7.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
MSI GS60 Ghost Pro,4,15,3.75,1.0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Athlon II X3,3,10,3.3333333333333335,1.0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
nVidia GeForce,2,13,6.5,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
MSI GX70 3Be-007US. As,4,19,4.75,1.0,2,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Windows 7 Home Premium,4,19,4.75,1.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Asus Transformer Book,3,19,6.333333333333333,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Archos 7,2,7,3.5,1.0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
V3 Gaming,2,8,4.0,1.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Microsoft apps, Dell pre-loads Amazon (the",6,37,6.166666666666667,1.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Apple MacBook Pro 15-inch,4,22,5.5,1.0,1,2,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0
Apple MacBook,2,12,6.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Asus ROG,2,7,3.5,1.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Boxx Apexx,2,9,4.5,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Acer Aspire,2,10,5.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Sony left,2,8,4.0,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HP Pavilion Elite,3,15,5.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
PC project,2,9,4.5,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Asus Transformer,2,15,7.5,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Intel integrated,2,15,7.5,0.5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Sony Acid, Sound",3,14,4.666666666666667,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Lenovo ThinkPad Yoga,3,18,6.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Sony VAIO,2,8,4.0,1.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Dell XPS 16,3,9,3.0,1.0,1,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
Apple MacBook Pro 13-inch (Core,5,27,5.4,1.0,2,2,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0
HP dv7-3180us,2,12,6.0,1.0,1,5,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0
PC to,2,4,2.0,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Samsung Series,2,13,6.5,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Apple Air 13-inch (5:35), Samsung Series",6,35,5.833333333333333,1.0,2,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
Asus Vivo,2,8,4.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Samsung Series 3 Chromebox,4,23,5.75,1.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0
EVGA GeForce GTX Titan Black graphics,6,32,5.333333333333333,0.8333333333333334,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Dell XPS,2,7,3.5,1.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Asus Transformer Book T300,4,23,5.75,1.0,1,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Gateway FX6831,2,13,6.5,1.0,1,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
HP ProBook,2,9,4.5,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
Lenovo ThinkPad Yoga,3,18,6.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
Windows button,2,13,6.5,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Apple and Lenovo launched the MacBook Air,7,35,5.0,0.5714285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Acer Aspire M5100,3,15,5.0,1.0,1,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
Sony laptop,2,10,5.0,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
ASUS basically,2,13,6.5,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Windows Vista. The Q1 Ultra still,6,28,4.666666666666667,0.75,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Falcon Northwest Mach V (Triple,5,27,5.4,1.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Toshiba Qosmio,2,13,6.5,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
HP Pavilion 11t-n000,3,18,6.0,1.0,1,5,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Panasonic Toughbook,2,18,9.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Acer RL100-UR20P,2,15,7.5,1.0,1,5,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
PC is,2,4,2.0,0.5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Acer Aspire,2,10,5.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Dell Inspiron,2,12,6.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Intel HD,2,7,3.5,1.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Acer C7,2,6,3.0,1.0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
Lenovo ThinkPad,2,14,7.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
Windows 7 Start menu,4,17,4.25,0.6666666666666666,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Dell Studio,2,10,5.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Intel Core 2 Quad QX6700,5,20,4.0,1.0,2,5,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
Dell XPS One 27,4,12,3.0,1.0,1,2,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
Windows XP and Vista. Vista felt,6,27,4.5,0.6,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dell Venue 11 Pro,4,14,3.5,1.0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Dell Chromebox for,3,16,5.333333333333333,0.6666666666666666,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Digital Storm and Cyberpower produce,5,32,6.4,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
HP Connection Center to use HP,6,25,4.166666666666667,0.6666666666666666,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Apple MacBook,2,12,6.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Windows laptops),2,15,7.5,1.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Windows isn't,2,12,6.0,1.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Intel HD 4000 GPU,4,14,3.5,1.0,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lenovo X201, HP 2540p, and Toshiba",6,29,4.833333333333333,0.75,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Dell Inspiron 3646 (10:22). The,5,27,5.4,1.0,2,8,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Asus VivoBook,2,12,6.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
Tangent Games,2,12,6.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
Windows Media,2,12,6.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sony VAIO,2,8,4.0,1.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
HP Elitebook Folio,3,16,5.333333333333333,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Lenovo Air Hockey for Tablet mode, games",7,34,4.857142857142857,0.6666666666666666,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTL Educational Chromebook,3,24,8.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
V3 Gaming PC Avenger,4,17,4.25,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
Nvidia GeForce GT 650M graphics helped,6,33,5.5,0.6,1,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Velocity Micro Raptor,3,19,6.333333333333333,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Zotac ZBox,2,9,4.5,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Samsung and Lenovo ultrabooks,4,26,6.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Intel CPU,2,8,4.0,1.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Samsung ATIV,2,11,5.5,1.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Samsung ATIV Book,3,15,5.0,1.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dell Venue 10,3,11,3.6666666666666665,1.0,1,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
HP Pavilion Elite,3,15,5.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Dell support,2,11,5.5,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Acer TravelMates, Dell",3,20,6.666666666666667,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Intel 3rd Gen,3,11,3.6666666666666665,1.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Intel Core,2,9,4.5,1.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
Microsoft Office trial (Small Business version),6,42,7.0,0.75,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
iBuypower Battalion,2,18,9.0,0.5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
Dell Inspiron,2,12,6.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
Lenovo X1 Carbon Touch,4,19,4.75,1.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Nvidia graphics card. The GPU,5,25,5.0,0.75,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
HP Chromebook 11 (Verizon,4,22,5.5,1.0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
Dell Dimension E521,3,17,5.666666666666667,1.0,1,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Toshiba Satellite,2,16,8.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
ASUS EeePC,2,9,4.5,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
dell xps m1710,3,12,4.0,0.0,1,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
Apple MacBook,2,12,6.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Acer Aspire,2,10,5.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Dell Precision Tower,3,18,6.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Asus MeMO Pad,3,11,3.6666666666666665,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Dell XPS,2,7,3.5,1.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Acer RL100-UR20P,2,15,7.5,1.0,1,5,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
Apple iMac (Nvidia,3,16,5.333333333333333,0.5,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Toshiba Satellite,2,16,8.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Toshiba Portégé R500,3,18,6.0,1.0,1,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
HP Envy 14,3,8,2.6666666666666665,1.0,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
ASUS EeePC,2,9,4.5,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Microsoft Office Starter 2010. A few of,7,33,4.714285714285714,0.6666666666666666,1,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Acer V 15 Nitro,4,12,3.0,1.0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
Dell Venue 11,3,11,3.6666666666666665,1.0,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
HP Pavilion,2,10,5.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Apple MacBook Pro 13-inch (Core 2,6,28,4.666666666666667,1.0,3,3,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0
Microsoft Office,2,15,7.5,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nvidia GeForce GTX,3,16,5.333333333333333,1.0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Intel Core i5,3,11,3.6666666666666665,1.0,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
"Stealth (Intel Core i5, Early",5,25,5.0,1.0,2,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
Velocity Micro,2,13,6.5,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Dell XPS 7100 makes,4,16,4.0,0.6666666666666666,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Nvidia GTX 560 graphics,4,20,5.0,0.6666666666666666,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PC buyer. The 20-inch,4,18,4.5,1.0,2,2,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0
HP Envy 34,3,8,2.6666666666666665,1.0,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Microsoft Store,2,14,7.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Dell XPS,2,7,3.5,1.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Samsung Series 7,3,14,4.666666666666667,1.0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Nvidia 3D,2,8,4.0,1.0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HP has,2,5,2.5,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Apple iMac,2,9,4.5,0.5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
Maingear Epic Rush,3,16,5.333333333333333,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
Toshiba claims. As,3,16,5.333333333333333,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lenovo IdeaCentre,2,16,8.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Sony VAIO,2,8,4.0,1.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Zotac ZBox Nano XS AD13,5,19,3.8,1.0,1,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Windows Pro,2,10,5.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Intel Core,2,9,4.5,1.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Microsoft Surface Windows 8,4,24,6.0,1.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
Lenovo X200,2,10,5.0,1.0,1,3,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
Intel Atom processor,3,18,6.0,0.6666666666666666,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Dell XPS,2,7,3.5,1.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Samsung ATIV,2,11,5.5,1.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Intel Core i5 processor,4,20,5.0,0.6666666666666666,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0
Sony was,2,7,3.5,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OQO model,2,8,4.0,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
PC Editors' Choice,3,16,5.333333333333333,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Sony VAIO,2,8,4.0,1.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
HP Spectre,2,9,4.5,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Samsung Series 5 UltraTouch,4,24,6.0,1.0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
MSI Trident HP Elite,4,17,4.25,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dell Inspiron,2,12,6.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Apple iMac,2,9,4.5,0.5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
MSI Trident HP Elite Slice,5,22,4.4,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Apple Mac,2,8,4.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
E-Fun Nextbook,2,13,6.5,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Windows 7 Home Premium and little,6,28,4.666666666666667,0.6,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Windows Media Encoder test in,5,25,5.0,0.6,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Samsung Exynos 5250,3,17,5.666666666666667,1.0,1,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
ultraportable with,2,17,8.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Intel Core 2 Duo,4,13,3.25,1.0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
HP ePrint,2,8,4.0,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Digital Entertainment Center,3,26,8.666666666666666,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Google Chrome web,3,15,5.0,0.6666666666666666,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"Samsung Android smartphones, like",4,30,7.5,0.6666666666666666,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OQO model,2,8,4.0,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
V3 Gaming,2,8,4.0,1.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSI GS60 Ghost Pro,4,15,3.75,1.0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Dell Latitude,2,12,6.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Dell Inspiron,2,12,6.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
MSI GS60 Ghost,3,12,4.0,1.0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Asus U30Jc-1A and HP,4,17,4.25,0.6666666666666666,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Dell Latitude,2,12,6.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
"Stealth (Intel Core i5, Early 2017) HP",7,32,4.571428571428571,1.0,3,5,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
Intel SRT setup,3,13,4.333333333333333,0.6666666666666666,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Intel Core i5-3210,3,16,5.333333333333333,1.0,1,5,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0
Lenovo Horizon,2,13,6.5,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Intel HD Graphics 520,4,18,4.5,1.0,1,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Acer Aspire,2,10,5.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
HP isn't,2,7,3.5,1.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Windows RT,2,9,4.5,1.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Apple stocks,2,11,5.5,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lenovo Miix,2,10,5.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"PC out there, The TouchSmart is",6,26,4.333333333333333,0.6,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Intel Core i5-2400S processor,4,26,6.5,0.6666666666666666,1,5,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
Dell Power Manager and,4,19,4.75,0.75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Razer Blade,2,10,5.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
