_id,ltable_id,rtable_id,ltable_song_title,ltable_year,ltable_artists,rtable_song_title,rtable_year,rtable_artists,gold_labels
35439019,631423,483541,westchester lady,1980.0,bob james,westchester dreamin,0,bob baldwin,0
35439733,587970,629860,burnin up,2009.0,the jonas brothers,freeze up,1997,the hippos,0
35439835,638182,629860,up,2009.0,the saturdays,freeze up,1997,the hippos,0
35439840,642051,629860,never giving up,1999.0,the bus boys,freeze up,1997,the hippos,0
35440978,692232,242543,do you remember the first time?,2013.0,pulp,do you remember the first time?,1994,pulp,0
35444805,476658,877305,oh me  oh my,2010.0,the 99s,oh my darlin' clementine,0,the grassmasters,0
35448693,388288,769077,change myself,1991.0,todd rundgren,change myself,1991,todd rundgren,0
35452118,323160,38769,wollt ihr das bett in flammen sehen?,2006.0,rammstein,wollt ihr das bett in flammen sehen?,1995,rammstein,0
35452119,589243,38769,wollt ihr das bett in flammen sehen?,2001.0,jacob hellner with rammstein+rammstein : christoph schneider+rammstein,wollt ihr das bett in flammen sehen?,1995,rammstein,0
35455566,706583,65155,break it to me gently,1985.0,brenda lee,i've got to find it,1967,brenda holloway,0
35456216,703031,606864,ride,2011.0,the pricks,take a ride,0,the minors,0
35464482,699239,378214,crazy feeling,2001.0,the genies+roy hammond,crazy bells,1990,the marcels,0
35464523,634283,378214,you crazy kids!,2006.0,the flaming lips,crazy bells,1990,the marcels,0
35464903,687512,526601,looking for a thing called love,1993.0,dennis robbins+troy seals,a song for dennis,0,dennis brown,0
35464987,344001,526601,song for renee,1993.0,clarence gatemouth brown,a song for dennis,0,dennis brown,0
35466200,687840,132919,your heart will lead you home,2000.0,robert b. sherman+richard m. sherman+kenny loggins+kenny loggins  with  rosemary butler+gary falcone,i know you will,2005,logg,0
35469701,449319,325123,love me,2010.0,the cramps,love me for a reason,1974,the osmonds,0
35469793,596878,325123,love me baby,1957.0,the belew twins,love me for a reason,1974,the osmonds,0
35470497,83190,325123,yearning for your love,2004.0,the gap band,love me for a reason,1974,the osmonds,0
35470501,614081,325123,do it for me,2000.0,the rondelles,love me for a reason,1974,the osmonds,0
35470668,718160,325123,lady love me,2013.0,the watson twins,love me for a reason,1974,the osmonds,0
35470741,652135,325123,give me a knife,2013.0,the wild archive,love me for a reason,1974,the osmonds,0
35470758,280904,325123,send a little love token,2009.0,the duke spirit,love me for a reason,1974,the osmonds,0
35470768,301560,325123,its a love thing,1964.0,the whispers,love me for a reason,1974,the osmonds,0
35475932,635488,424930,negative love,1990.0,john adams,love is hell,2003,ryan adams,0
35476946,432256,27947,caminando,1982.0,ana belén,caminando,1982,ana belén,0
35477453,690987,355325,mood indigo,2005.0,duke ellington+barney bigard+duke ellington orchestra,mood indigo,1966,duke ellington,0
35477461,723102,355325,mood indigo,1992.0,duke ellington+barney bigard+irving mills,mood indigo,1966,duke ellington,0
35477776,259280,226635,drink to me only with thine eyes,1971.0,michael billington,she drives me to drink,2006,michael houser,0
35482162,104530,573247,cleopatra  la reina del twist,2014.0,viviana tellas+daniel melingo+fabiana cantilo,cleopatra_ la reina del twist,2005,fabiana cantilo,0
35482410,558267,482602,only one thing,1984.0,paul delph,one generation,2003,paul colman trio,0
35485095,167493,166780,píntate los labios,2007.0,eliades ochoa,píntate los labios maría (son),0,eliades ochoa y el cuarteto patria,0
35493379,331027,380570,madan,2004.0,salif keita,madan exotic disco,0,salif keita,0
35500348,435219,163744,esto es lo que hay,2004.0,los amigos invisibles,no es lo mismo,2006,los natas,0
35521135,716901,31189,through the valley,2007.0,david wurst+eric wurst,i heard it through the grapevine,2010,craig david,0
35524668,199022,439333,hounds of love,2008.0,the futureheads,hounds of love - mystery jet's pirate invasion,2005,the futureheads,0
35525761,699674,291258,after hours,2009.0,we are scientists,after hours,2008,we are scientists,0
35529897,675311,856135,digital,2013.0,richard hall+moby,outsider (1998 digital remaster),0,cliff richard,0
35540481,596794,58899,bring it on down,1991.0,michael edwards+jesus jones,beat it down,0,jesus jones,0
35558470,46064,826030,baby we cant go wrong,1968.0,cilla black,baby we can't go wrong (2003 digital remaster),0,cilla black,0
35562465,339895,343312,só tinha de ser com você,1997.0,antonio carlos jobim+louis oliveira+elis regina+arrangement with polygram film+tv licensing,só tinha de ser com você,0,antonio carlos jobim,0
35564721,640964,479311,not food,2016.0,john debney,not for joe,0,john kirkpatrick,0
35565765,649836,109998,strange times,2008.0,the black keys,times not changing,0,big black,0
35571458,689507,220842,come on (live),1999.0,the verve,murder (live),0,the selecter,0
35571492,215649,220842,janie jones (live),1976.0,the clash,murder (live),0,the selecter,0
35582674,298824,429429,dance little lady dance,1964.0,biddu+gerry shury+ron roker+tina charles,dance little lady dance (remix),0,tina charles,0
35585538,302189,713050,every beat of the heart,1964.0,the railway children,king of the heap,0,the odds,0
35585785,599923,713050,sink into the frame of the portrait,1995.0,the dream warriors,king of the heap,0,the odds,0
35585789,397266,713050,fear of the future,2000.0,the residents,king of the heap,0,the odds,0
35585799,5437,713050,come out of the shade,2008.0,the perishers,king of the heap,0,the odds,0
35585800,530011,713050,house of the rising sun,2016.0,the animals,king of the heap,0,the odds,0
35585881,152200,713050,come out of the shade,2006.0,the perishers,king of the heap,0,the odds,0
35585889,284534,713050,house of the rising sun,1999.0,the crowd,king of the heap,0,the odds,0
35585919,157422,713050,news of the world,2005.0,the jam,king of the heap,0,the odds,0
35585989,301066,713050,talk of the town,1964.0,the pretenders,king of the heap,0,the odds,0
35586037,699471,713050,slaughter of the soul,2007.0,at the gates,king of the heap,0,the odds,0
35586068,309705,713050,part of the union,2013.0,the strawbs,king of the heap,0,the odds,0
35586084,574356,713050,march of the swivelheads,2015.0,the beat,king of the heap,0,the odds,0
35586181,718635,713050,man of the night,2013.0,the hunting party,king of the heap,0,the odds,0
35586215,721382,713050,house of the rising sun,2015.0,the animals,king of the heap,0,the odds,0
35586322,729869,713050,the bark of the dog,2011.0,the porcupine singers,king of the heap,0,the odds,0
35586443,492149,713050,house of the rising sun,2013.0,the animals+traditional+alan price,king of the heap,0,the odds,0
35586452,231280,713050,what became of the likely lads,2015.0,the libertines,king of the heap,0,the odds,0
35586463,628239,713050,ballad of the whale,1986.0,the yellowjackets,king of the heap,0,the odds,0
35586565,520646,713050,hen of the woods,2010.0,the cave singers,king of the heap,0,the odds,0
35586852,688577,713050,in the grace of your love,2014.0,the rapture,king of the heap,0,the odds,0
35586867,562813,713050,the power of fatherhood,2009.0,the giraffes,king of the heap,0,the odds,0
35586876,696252,713050,like the cover of damage,2008.0,the video dead,king of the heap,0,the odds,0
35586890,699593,713050,the legend of black thunder,2003.0,the hookers,king of the heap,0,the odds,0
35586961,718641,713050,the size of a cow,2005.0,the wonder stuff,king of the heap,0,the odds,0
35586995,724292,713050,the guns of brixton,2011.0,the clash+paul simonon,king of the heap,0,the odds,0
35587042,76999,713050,the fire of love,2003.0,the gun club,king of the heap,0,the odds,0
35590681,442671,701459,do you wanna be,1988.0,im talking,do you wanna,1985,modern talking,0
35595810,551775,954849,chapter four,2003.0,avenged sevenfold,chapter four,2003,avenged sevenfold,0
35605342,659892,521307,mad world,2009.0,tears for fears,mad world,1982,tears for fears,0
35607535,302810,885427,children,1964.0,robert miles,cosmic yellow children,2009,robert pollard,0
35607669,412362,59758,high geared mama,2000.0,jimmie davis+sonny rogers+the kingpins,high geared daddy,0,jimmie davis,0
35608768,551673,659245,night of the living baseheads,2008.0,public enemy,end of the line,2003,arch enemy,0
35611986,18688,281842,willie,1975.0,the accoustic warriors,lie,0,the sterns,0
35612172,52410,281842,lies,2001.0,the knickerbockers,lie,0,the sterns,0
35612200,259937,281842,believe,2014.0,the all-american rejects,lie,0,the sterns,0
35612903,88432,132625,la gloria de chile,1963.0,joe vasconcellos,la gloria de chile,0,joe vasconcellos,0
35614577,601090,724127,waiting to see you,1986.0,dan hartman+charlie midnight,see you grow,0,dan israel,0
35627061,435744,769307,mais si tu dois partir,2012.0,bob dylan+fairport convention,si tu dois partir,1969,fairport convention,0
35637554,575981,634781,links on the chain,2010.0,phil ochs,sunlight on the water,2003,phil coulter,0
35644914,54248,864904,eye in the sky,2001.0,alan parsons+eric woolfson,eye in the sky,1994,alan parsons,0
35644935,505315,864904,eyes in the sky,2005.0,the alan parsons project+alan parsons+eric woolfson,eye in the sky,1994,alan parsons,0
35645293,573808,864904,wade in the water (traditional),2013.0,david alan grier,eye in the sky,1994,alan parsons,0
35648972,306838,959581,y ahora,2011.0,josé manuel soto,y ahora,2007,manuel carrasco,0
35648973,710591,959581,y el amor,1992.0,joan manuel serrat,y ahora,2007,manuel carrasco,0
35649193,716901,887706,through the valley,2007.0,david wurst+eric wurst,through the marketplace,2000,david arkenstone,0
35656012,584407,31069,on the sunny side of the street,1998.0,jimmy mchugh+dorothy fields+jo stafford,serenade of the bells,1997,jo stafford,0
35658836,727269,151371,attack of the chimera,2012.0,javier navarrete,vals of the maldrake,2006,javier navarrete,0
35678815,520944,627371,bones,1995.0,radiohead,bones,1995,radiohead,0
35684046,265919,416962,hold on,1959.0,hall johnson+peggy lee,hold me down,2002,tommy lee,0
35684486,466443,416962,dont bring me down,1988.0,tommy james+the monkees,hold me down,2002,tommy lee,0
35686897,83416,434232,she moves me,2004.0,muddy waters,she moves me,1951,muddy waters,0
35688665,594490,300842,johnsons old grey mule,1945.0,the pickard band,the old grey goose is dead,0,pickard family,0
35690361,460496,756395,beautiful girls,2009.0,edward van halen+alex van halen+michael anthony+david lee roth+van halen,beautiful girls (remastered album version),0,van halen,0
35698637,394802,400066,since when,1988.0,robbie nevil+brock walsh,since when,1988,robbie nevil,0
35704496,642893,366791,you do something to me,1997.0,cole porter+patrick williams,that's heaven to me,0,beau williams,0
35704899,415545,366791,farewell to the old me,2001.0,dar williams,that's heaven to me,0,beau williams,0
35705607,305258,859409,on a fast moving train,2008.0,the great crusades,on a windless day,1997,the yips,0
35706887,346965,865286,anomaly - calling your name (grannys epicure remix),1999.0,bt+libra presents taylor,anomaly calling your name (granny's epicure remix),0,libra presents taylor,0
35711210,727165,761876,look away,2016.0,the perfectos,i'll fly away,1995,the ballistic brothers,0
35713009,301876,851487,the lunatics (have taken over the asylum),1964.0,fun boy three,the lunatics (have taken over the asylum),1981,fun boy three,0
35713772,354999,841034,eclypso,2008.0,tommy flanagan+john coltrane,eclypso,0,tommy flanagan,0
35714045,347930,126512,merak cocek,2014.0,slonovski bal,tuniski cocek,2005,slonovski bal,0
35715089,707860,959810,por la luz de tus labios,2006.0,víctor manuel,aconsejado por la muerte,0,josé manuel aguilera,0
35716264,730628,88254,the sunrise and you,1930.0,arthur a. penn,don't let the door hit you,0,arthur adams,0
35717837,406857,508510,like swimming,2012.0,broke for free,like giraffes,2006,free diamonds,0
35721198,372062,338454,on the run,1986.0,joe lynn turner,mansion on the hill,0,lynn anderson,0
35723587,655710,638373,good friends are hard to find,2008.0,ed harcourt,good friends are hard to find,2006,ed harcourt,0
35725657,599923,600854,sink into the frame of the portrait,1995.0,the dream warriors,none of the above,1987,the bears,0
35725662,397266,600854,fear of the future,2000.0,the residents,none of the above,1987,the bears,0
35725673,5437,600854,come out of the shade,2008.0,the perishers,none of the above,1987,the bears,0
35725674,530011,600854,house of the rising sun,2016.0,the animals,none of the above,1987,the bears,0
35725772,152200,600854,come out of the shade,2006.0,the perishers,none of the above,1987,the bears,0
35725783,284534,600854,house of the rising sun,1999.0,the crowd,none of the above,1987,the bears,0
35725821,157422,600854,news of the world,2005.0,the jam,none of the above,1987,the bears,0
35725914,301066,600854,talk of the town,1964.0,the pretenders,none of the above,1987,the bears,0
35725935,302189,600854,every beat of the heart,1964.0,the railway children,none of the above,1987,the bears,0
35725980,699471,600854,slaughter of the soul,2007.0,at the gates,none of the above,1987,the bears,0
35726024,309705,600854,part of the union,2013.0,the strawbs,none of the above,1987,the bears,0
35726044,574356,600854,march of the swivelheads,2015.0,the beat,none of the above,1987,the bears,0
35726175,718635,600854,man of the night,2013.0,the hunting party,none of the above,1987,the bears,0
35726216,721382,600854,house of the rising sun,2015.0,the animals,none of the above,1987,the bears,0
35726360,729869,600854,the bark of the dog,2011.0,the porcupine singers,none of the above,1987,the bears,0
35726504,492149,600854,house of the rising sun,2013.0,the animals+traditional+alan price,none of the above,1987,the bears,0
35726514,231280,600854,what became of the likely lads,2015.0,the libertines,none of the above,1987,the bears,0
35726524,628239,600854,ballad of the whale,1986.0,the yellowjackets,none of the above,1987,the bears,0
35726655,520646,600854,hen of the woods,2010.0,the cave singers,none of the above,1987,the bears,0
35726815,688577,600854,in the grace of your love,2014.0,the rapture,none of the above,1987,the bears,0
35727085,76999,600854,the fire of love,2003.0,the gun club,none of the above,1987,the bears,0
35727482,718641,600854,the size of a cow,2005.0,the wonder stuff,none of the above,1987,the bears,0
35728185,696252,600854,like the cover of damage,2008.0,the video dead,none of the above,1987,the bears,0
35728341,562813,600854,the power of fatherhood,2009.0,the giraffes,none of the above,1987,the bears,0
35728356,699593,600854,the legend of black thunder,2003.0,the hookers,none of the above,1987,the bears,0
